avgWs,stnId,sumRn,sumRnDur,maxWs,minTa,ddMefs,avgTa,avgRhm,ddMes,tm,maxTa,maxInsWs
1.3,260,,,3.5,12.6,,18.7,68.5,,5/29/2021,25.6,7.6
1.4,261,,,3.9,10.8,,17.4,73.3,,5/29/2021,24.3,6.3
1.8,262,,,5.8,13,,18.4,66.5,,5/29/2021,25,8
2.5,263,,,5.2,14.1,,20.3,59.3,,5/29/2021,27.1,8.3
2.9,264,,,6.3,12.9,,18.8,59.3,,5/29/2021,25.3,11.6
1.6,266,,,3.8,13.9,,20,60.8,,5/29/2021,26,5.3
1.5,268,,,4.2,11.4,,18.2,71.1,,5/29/2021,24.5,6.1
1.6,271,0,,4.5,8.9,,13.9,71.5,,5/29/2021,19.8,9.5
4.5,272,0,,8.6,11.2,,16.1,68.3,,5/29/2021,22.2,14.5
2.8,273,0,,6.5,12.8,,17.3,62.5,,5/29/2021,23.5,11.8
3,276,,,5.9,10.8,,16.9,67.4,,5/29/2021,24.3,11
2.5,277,,,5.9,13.4,,18.3,60,,5/29/2021,24,10.8
1.6,278,,,5.2,9.9,,17,70.3,,5/29/2021,25.8,9.4
1.4,279,,,2.7,15,,19.7,56.3,,5/29/2021,25.7,7.1
2.3,281,,,5.3,13.5,,19,58.6,,5/29/2021,25.6,10.3
2.3,283,,,5.9,12.8,,19.2,61.3,,5/29/2021,26.1,9.6
2.4,284,,,4.4,13.2,,18.7,58.4,,5/29/2021,24.7,7.1
1.2,285,,,2.9,11,,19.7,61,,5/29/2021,26.9,7.5
1,288,,,3.6,12.2,,19.4,66,,5/29/2021,27,7.5
3.2,289,,,9.5,14.5,,19.6,57,,5/29/2021,25.7,16.7
1.9,294,,,4.5,13.4,,19.4,61.3,,5/29/2021,24.2,9.3
2,295,,,5.1,15.6,,20.4,60.8,,5/29/2021,25.1,10.6
1.9,90,,,4.4,11.8,,17.8,62.1,,5/30/2021,22.3,6.7
1.1,93,4.8,2.25,2.6,11.4,,17.3,73.6,,5/30/2021,25.8,4.3
1.1,95,2.8,,2.5,8.4,,16.7,77.4,,5/30/2021,25.3,4.9
0.8,98,7.4,,5.8,8.6,,16.4,79.4,,5/30/2021,26,11.3
1.3,99,9.6,,4,9.6,,16.4,86.4,,5/30/2021,25.8,7.5
1.6,100,0,,4.2,3,,12.3,72.9,,5/30/2021,19,7.4
1.2,101,6.3,,3.9,12.3,,17.9,68.8,,5/30/2021,26.3,5.6
2.8,102,0,2.33,7,10.6,,16,75.3,,5/30/2021,20.9,9.7
1.2,104,0,0.23,3.4,11.3,,17.2,58.6,,5/30/2021,21.4,5.2
2.3,105,,,3.8,14.1,,19.5,53,,5/30/2021,24.2,7
1.5,106,0,,4.2,12.4,,16.8,64.1,,5/30/2021,20.7,6.7
2.1,108,18.1,4,7.6,10.8,,18.4,73,,5/30/2021,26.3,16
2.3,112,23.1,5.33,9.1,12.7,,18.5,62.4,,5/30/2021,25,14.6
1,114,7.6,,4.1,10.4,,17.8,70.5,,5/30/2021,26.1,7.7
1.5,115,,,3,13.4,,16.5,71.5,,5/30/2021,20.2,6.4
1.7,119,18.7,2.83,8.8,10.5,,18.7,77.5,,5/30/2021,27.4,14.7
0.9,121,0.3,,2.9,10.7,,17.5,69.1,,5/30/2021,26.1,4.4
1.1,127,4.7,,3.8,9.3,,18.7,70.3,,5/30/2021,27.2,7.1
1.7,129,5.2,,6.2,11.4,,18.8,66.8,,5/30/2021,26.7,9
1.8,130,0,,2.9,10.5,,16.2,72.5,,5/30/2021,21.1,3.7
1.2,131,3.5,3.73,2.9,12.1,,20,65.3,,5/30/2021,28.2,6.3
1,133,4.5,3.25,4.4,12.1,,20.9,70.6,,5/30/2021,28.8,7.4
1.3,135,15.5,,4.1,8.6,,18.4,65.4,,5/30/2021,25.8,6.9
1.3,136,0.3,1.33,4.4,9.6,,17.8,62.5,,5/30/2021,26.8,7.5
0.8,137,5,,1.9,10,,18.7,72.8,,5/30/2021,27,4.1
2.4,138,,,4.3,15.5,,19.2,64.9,,5/30/2021,22.6,5.6
1.8,140,1.9,,4.9,13.6,,19.9,67.1,,5/30/2021,28.2,7.4
1.7,143,,,5.9,13.3,,20.6,56.5,,5/30/2021,28.5,7.7
1.3,146,0,0.2,4.2,13.6,,21.7,58.8,,5/30/2021,29.5,6
1.5,152,,,3.7,14.3,,19.2,66.9,,5/30/2021,24.1,5.1
1.6,155,,,4.7,15,,19.5,61.8,,5/30/2021,24.2,7.3
1.5,156,0,0.22,4.9,15.1,,22.1,49.1,,5/30/2021,29.5,7.8
2.2,159,,,4.8,16.4,,19.8,65.9,,5/30/2021,23.9,7.4
1.8,162,,,4.5,14.9,,19.9,76.6,,5/30/2021,25.3,5.7
3.3,165,,,6.2,15.9,,21.5,52,,5/30/2021,26.7,8
2.1,168,,,5.1,16.4,,19.7,73.5,,5/30/2021,23.4,7.4
7.2,169,,,10,15.4,,18.4,86.9,,5/30/2021,23.2,12
2.3,170,,,6.6,13.2,,19,66.3,,5/30/2021,24.9,8.6
2.7,172,,,6.1,13,,21.5,51.5,,5/30/2021,28.8,10.6
1.2,174,,,4.2,9.9,,18.1,66,,5/30/2021,26.6,6.9
1.3,177,4.4,4.08,4.1,12.1,,18.7,74.8,,5/30/2021,27.3,6.5
1.7,184,,,4.4,16.6,,21.4,65,,5/30/2021,27.7,5.9
5.5,185,,,8.4,15.4,,19.9,73.5,,5/30/2021,24.4,9.8
2.2,188,,,3.9,12.1,,18.8,71,,5/30/2021,23.6,5.2
1,189,,,2.6,16.7,,20.3,65.1,,5/30/2021,22.7,4.3
1,192,,,3.5,11.1,,19.2,67.9,,5/30/2021,27,7.1
1.4,201,45,,5,9.3,,16.4,84.4,,5/30/2021,25.3,8.5
1.5,202,8.9,,4.5,10.9,,17.5,78,,5/30/2021,25.3,9.5
1,203,9,,4.9,10.7,,17.5,81.5,,5/30/2021,26.1,12.9
1.1,211,1.9,,2.6,10.4,,16.6,72,,5/30/2021,25.5,4.4
1.1,212,3.1,,2.3,11.1,,17.3,73.6,,5/30/2021,26.2,4.3
1.4,216,0,,4.4,7,,14.6,66,,5/30/2021,22,6.9
1.3,217,0.2,,3,9.4,,16.8,65.1,,5/30/2021,26.6,5.3
1,221,1.8,,2.6,8.1,,16.8,72.3,,5/30/2021,25.8,5.5
0.9,226,6.1,,3.6,8.6,,18.5,72.1,,5/30/2021,26.8,6.2
1.1,232,4.4,,3.1,9.1,,18.3,75.1,,5/30/2021,26.6,8.1
1.7,235,8.3,,4.2,13.7,,19.1,62.6,,5/30/2021,25.1,7.6
1.2,236,4.4,,3.9,11,,19.7,68,,5/30/2021,28,7.5
1,238,4.5,,2.6,10,,19.9,68.4,,5/30/2021,28.8,7.1
1.1,239,6.6,,3.1,11.5,,19.3,68,,5/30/2021,27.3,5.5
1.4,243,0.3,,3.8,12.7,,20.6,66,,5/30/2021,28,6.5
1.3,244,,,3.6,10.1,,19.5,64,,5/30/2021,27.4,7.2
1.4,245,0,,4.2,12.1,,21.1,54.6,,5/30/2021,28.4,7.6
2.1,247,,,5.2,11.7,,20.2,59.1,,5/30/2021,28.5,8.6
1.1,248,,,3.4,8.7,,18.6,68.4,,5/30/2021,26.6,6
1.4,251,0,,3.8,12.4,,21.7,48.9,,5/30/2021,29,7.6
1.6,252,0.6,,4.2,12.8,,21.3,54.5,,5/30/2021,29.1,7
1.4,253,,,4.2,14.8,,19.9,67.8,,5/30/2021,26.4,7.3
1.4,254,,,4.2,11.8,,20.4,61.9,,5/30/2021,28.7,8.2
1.1,255,,,2.5,15.3,,20.6,70.6,,5/30/2021,26.9,4.9
1.3,257,,,3.4,13.8,,20.1,66.3,,5/30/2021,27.1,7.8
2.2,258,,,4.6,12.8,,19.7,67,,5/30/2021,26.1,5.7
1.2,259,,,3.5,11.8,,19.2,66.6,,5/30/2021,26.8,6.3
1.9,260,,,4.8,11.3,,18.9,67.8,,5/30/2021,25.2,7.4
1.9,261,,,5.8,11.6,,19.8,61.9,,5/30/2021,27.2,7.5
0.7,262,,,2.5,10.1,,17.8,64.9,,5/30/2021,25.5,4.9
1.5,263,,,4.2,11.8,,19.9,67.6,,5/30/2021,27.9,7.6
1.2,264,,,4.2,9.6,,18.9,66.5,,5/30/2021,28.1,7
0.8,266,,,2.1,14.6,,20.3,56.8,,5/30/2021,26.8,3.1
1.8,268,,,5.3,13.7,,20.3,64.8,,5/30/2021,26.3,8.2
1.1,271,0,,3.4,5.4,,14.5,70.1,,5/30/2021,23.4,6.3
1.5,272,0,,2.9,7.9,,17.3,70.8,,5/30/2021,25.7,5.2
1.1,273,1.7,,2.7,8.5,,17.6,71.1,,5/30/2021,25.8,4.9
1.7,276,,,5,7.7,,16.5,69.6,,5/30/2021,26.1,7.5
1.9,277,,,4.5,11,,16.6,69.4,,5/30/2021,22.2,6.8
0.8,278,0.4,,2.3,8.2,,18.6,62.8,,5/30/2021,27.8,4.9
0.9,279,2.5,,2.6,11.6,,20.3,59.3,,5/30/2021,28.6,5.1
1.5,281,,,5.1,10.7,,18.6,64.6,,5/30/2021,26.6,8.3
2,283,,,5.4,12.2,,19.1,64.9,,5/30/2021,26.7,8.6
1.3,284,,,3.7,9.4,,18.5,66.5,,5/30/2021,26.8,6.4
0.9,285,,,3.3,11.7,,19.8,65.3,,5/30/2021,27.4,6.7
1.3,288,,,4.9,13.8,,20.7,58.8,,5/30/2021,28.5,7.6
1.5,289,,,4.3,10.7,,19.1,66.3,,5/30/2021,26.9,8.9
1.3,294,,,3.4,14.1,,19.5,69,,5/30/2021,25,6.2
1.2,295,,,3.3,14.6,,19.4,59,,5/30/2021,26.4,6.1
1.3,90,7.6,,3.1,14,,16.3,89.1,,5/31/2021,20.6,5.4
0.8,93,4.2,3.58,2.1,14.8,,18.2,88.3,,5/31/2021,23.3,3.6
0.9,95,2.4,,2.3,14.8,,17.9,91.1,,5/31/2021,23.4,4.9
0.7,98,13.5,,2.1,14.6,,18.5,88.9,,5/31/2021,24,5.2
1,99,4.9,,3,15.3,,18.6,87.5,,5/31/2021,23.5,5.7
1.5,100,5,,3,10.8,,12.7,95.8,,5/31/2021,14.4,5.2
1.3,101,4,,2.5,15.4,,18.7,82.9,,5/31/2021,23.8,4.2
5,102,0.1,2.08,8.3,14.6,,16.1,93.5,,5/31/2021,19.9,12.6
1,104,7.3,3.5,3.2,13.4,,15.6,90.8,,5/31/2021,18.7,4.6
1.3,105,7.3,,2.9,14.9,,17,84.9,,5/31/2021,20,5.1
1.5,106,6.8,,4.8,13.3,,15.2,93.3,,5/31/2021,17.1,6.6
1.8,108,4,2.5,3.5,16.5,,19.9,78.9,,5/31/2021,23.8,5.7
2.6,112,0.6,2.5,5.9,16.3,,19.3,60.9,,5/31/2021,22.9,9.4
0.9,114,19.8,,2.2,15.5,,19.4,76.4,,5/31/2021,24,4.5
2.1,115,2,3,4.5,13.3,,14.6,84.6,,5/31/2021,15.6,7
1.7,119,4.5,2.92,4.1,16.8,,20.4,76.4,,5/31/2021,24.9,5.9
0.7,121,9.4,,3.1,13.9,,17.9,82.9,,5/31/2021,23.9,4.5
1.1,127,22.3,,3.4,15.6,,19.1,77.5,,5/31/2021,23.4,6.1
1.8,129,1.2,,4.1,15.9,,19.2,62.5,,5/31/2021,24,5.8
1.6,130,5.9,,3.3,13.7,,16.3,92.4,,5/31/2021,19.7,5
1.2,131,13.4,5.42,3.2,17.2,,20.7,67.5,,5/31/2021,25.3,5.2
1.1,133,7.1,6.75,3.4,16.2,,20.7,76.9,,5/31/2021,26.7,7.5
1.7,135,6.7,,3.9,14.6,,18.4,81.3,,5/31/2021,24.1,5.8
1.5,136,4.1,3.5,4.6,13.3,,18.2,74.8,,5/31/2021,24.4,7.6
0.9,137,6.5,,3.8,14.3,,18.4,85.8,,5/31/2021,24.4,10.4
1.9,138,1.7,2.5,4,16.4,,18.8,83.1,,5/31/2021,21.6,5.4
2.3,140,18.8,,5.4,14.4,,20.3,59.5,,5/31/2021,26.6,7.4
2.2,143,1.9,3.82,4.9,15.5,,20.7,67.1,,5/31/2021,28.9,7
1.7,146,12.8,5.6,5.1,14.4,,21.2,60,,5/31/2021,28.2,9.3
1.5,152,0.6,2.03,3.4,15.2,,19,77,,5/31/2021,25.1,4.3
1.4,155,0.2,2.45,3.7,15.5,,19.7,61.3,,5/31/2021,26,6.4
1.2,156,,,3.6,17.8,,23.7,43,,5/31/2021,29.3,5.6
2.2,159,0,0.72,5.1,16.9,,20.3,63,,5/31/2021,24.9,9.3
2,162,0,,4.9,16.3,,20.4,76.8,,5/31/2021,24.8,7.6
2.9,165,,,7.2,18.6,,22.7,54,,5/31/2021,27.7,8.8
1.9,168,,,5.3,16.9,,20.6,66.8,,5/31/2021,25.4,7.5
6.4,169,,,8.2,15.8,,19.2,85.4,,5/31/2021,23.7,9.7
2.1,170,,,5.1,15.6,,20.5,65.9,,5/31/2021,26.4,7.3
3.3,172,0.6,,5.7,17.7,,22.4,47.9,,5/31/2021,28.9,10.3
1.3,174,,,3.7,11.5,,19.7,68.3,,5/31/2021,28.1,6.2
1.2,177,3.5,5.5,4,15.5,,19.2,70,,5/31/2021,24.5,6.5
1.5,184,,,4.6,19.2,,22,67,,5/31/2021,27.5,7.4
4.2,185,,,6.8,16.7,,20.9,75,,5/31/2021,26.7,7.8
1.6,188,,,3.7,13.2,,19.5,85.3,,5/31/2021,23.7,5.2
1.3,189,,,2.5,17.7,,21.2,72.9,,5/31/2021,24.7,4.4
1,192,0.6,,2.7,14.3,,20.2,69.6,,5/31/2021,28,5.6
1.3,201,0,,3,15.3,,18.6,82.3,,5/31/2021,23.2,4.9
0.9,202,9.7,,2.5,15.9,,18.7,86.4,,5/31/2021,23.1,3.6
0.8,203,14.3,,2.1,16,,19.5,84.1,,5/31/2021,24.4,4.4
1.1,211,9,,2.6,13.9,,16.8,85,,5/31/2021,22.1,5.3
1,212,10.8,,2.3,15.1,,18.2,82,,5/31/2021,24,4.1
1.3,216,8.7,,4.4,12.2,,14.8,88.5,,5/31/2021,18,6.3
0.8,217,10.1,,2.7,14,,17,83.9,,5/31/2021,24.5,4.9
0.8,221,11.8,,1.9,14.7,,18.3,79.6,,5/31/2021,22.9,3.3
1.1,226,11.9,,3.2,15.9,,19.2,81.9,,5/31/2021,25.3,5.2
1,232,3.5,,3.3,15.6,,18.9,81.4,,5/31/2021,23.9,6.5
2.1,235,16.9,,4.8,15.8,,19.9,52.8,,5/31/2021,24.7,8.7
0.9,236,17.9,,2.7,15.1,,19.3,72.5,,5/31/2021,27.4,6.2
1.2,238,8.4,,2.8,14.9,,19.9,72.6,,5/31/2021,27,5.3
0.9,239,7.9,,3.3,15.4,,19.1,77.4,,5/31/2021,25.6,6.7
1.6,243,8.3,,4.1,15.3,,21,65.8,,5/31/2021,28.8,7.7
1.1,244,2.8,,2.7,13.7,,19.7,67.8,,5/31/2021,27.4,5.6
1.8,245,1.4,,6.7,15.1,,21.4,57.5,,5/31/2021,28.5,10.7
1.5,247,2,,3.8,14.5,,21.2,64.9,,5/31/2021,28.6,6.3
1.3,248,8,,4.5,13.4,,19.2,75.3,,5/31/2021,25.8,8.9
1.5,251,1.2,,3.8,15.5,,21.8,53.5,,5/31/2021,29.2,8.4
1.8,252,0,,4.3,17.2,,22,49.9,,5/31/2021,28.8,7.1
1.3,253,0.9,,3.4,15,,20.4,64.6,,5/31/2021,26.9,6.1
1.3,254,2.8,,4.6,14.4,,20.8,67.9,,5/31/2021,28.9,8.6
1.1,255,1.3,,2.8,16.4,,21.5,69.4,,5/31/2021,28.2,5.8
1.7,257,1.3,,3.6,14.7,,20.9,63.1,,5/31/2021,28.2,6.7
2.4,258,,,5.4,14.7,,20.9,64.3,,5/31/2021,27.9,6.4
1.3,259,,,3.2,14.7,,21.1,63,,5/31/2021,28.1,5.9
1.9,260,,,4.3,14.3,,20.5,60.3,,5/31/2021,26.6,6.4
1.6,261,,,4.4,15.3,,21.9,58.5,,5/31/2021,28.7,5.7
1,262,,,3.8,12.5,,19.9,65.9,,5/31/2021,27,5.7
1.5,263,1.7,,4.7,14.4,,20.6,70.5,,5/31/2021,29.6,6.9
,264,5.4,,,,,,,,5/31/2021,,
1,266,,,2.6,15.6,,21.8,56,,5/31/2021,28.7,3.7
2,268,,,4.2,15.7,,21.2,62.3,,5/31/2021,27.5,7.9
0.9,271,9.5,,2.7,12,,15.2,85.9,,5/31/2021,21.2,5.4
0.9,272,3.4,,2.8,13.4,,17.9,83,,5/31/2021,23.5,4
0.8,273,8.7,,3.3,14.2,,17.7,87,,5/31/2021,23.3,5.8
1.8,276,3.9,,3.7,12.8,,17.5,81,,5/31/2021,22.9,5.7
1.5,277,,,5.1,13.4,,17.1,87.5,,5/31/2021,22.7,7.5
1,278,4.6,,2.2,14.6,,19.1,78.5,,5/31/2021,25.1,3.9
0.8,279,4.6,,1.7,16,,20.6,73.5,,5/31/2021,25.6,3.9
1.6,281,3.6,,4.3,14.8,,18.8,77.4,,5/31/2021,25.4,8.2
1.9,283,0.8,,5.6,15.1,,19.1,74.3,,5/31/2021,25.1,9.2
1.2,284,5.2,,3.5,14.2,,19.7,77.1,,5/31/2021,27.9,10
0.8,285,4.6,,4.1,14.5,,20.4,77.1,,5/31/2021,28.4,8
1,288,2,,3,15.4,,21.2,63.1,,5/31/2021,28.6,5
1.3,289,5.2,,3.3,14.3,,20.4,70.1,,5/31/2021,28.5,6.2
1.5,294,,,3.2,15,,20.5,66,,5/31/2021,26.6,6.4
1.1,295,0,,2.6,14.3,,20.6,59.8,,5/31/2021,27.7,5
1.1,90,0.3,,3.4,13.3,,16.2,91.8,,6/1/2021,18.6,5.9
1,93,2.7,3.67,3,15.5,,18.7,88.4,,6/1/2021,23.2,4.8
1,95,4.8,,3.4,14.2,,17.3,97.5,,6/1/2021,21,6.4
1.1,98,3.1,,3.9,14,,17.7,91.9,,6/1/2021,21.3,9.4
1.4,99,3.7,,5.7,13.8,,17.4,91.6,,6/1/2021,20.8,10.6
2.7,100,0.1,,6.8,12.3,,16,83.5,,6/1/2021,21.5,13.3
1.3,101,2.6,,3,16.4,,19.4,83.3,,6/1/2021,23.3,5.1
4.5,102,21.8,13.25,12.3,14.3,,15.5,94.3,,6/1/2021,17.1,18.5
1,104,0.6,1.17,3.3,12.5,,17.8,86.8,,6/1/2021,23.2,5.3
1.3,105,0.1,,3.7,13.9,,19.6,80.6,,6/1/2021,25.2,6.5
1.2,106,,,5.4,12.6,,16.5,89.6,,6/1/2021,20.8,9.5
2.2,108,3.2,4.42,5.4,15.9,,20.2,74.6,,6/1/2021,23.9,9
2.6,112,0.9,3.83,6.1,15.6,,19.7,62.9,,6/1/2021,22.3,9.7
1.1,114,0,,3.1,16.8,,21,68.5,,6/1/2021,25.5,5.9
2.7,115,0,0.33,5.5,13.3,,16.6,85.4,,6/1/2021,19.8,8
1.8,119,0.6,1.17,4.7,17.4,,21.5,74.8,,6/1/2021,25.3,8
0.8,121,,,3.6,14,,19.7,75.5,,6/1/2021,26.2,7.3
1.4,127,0,,3.8,15.6,,20.9,70.3,,6/1/2021,26.8,6.7
2,129,,,4.3,14.8,,20.8,60.5,,6/1/2021,25.8,5.9
1.9,130,,,4.7,14.6,,17.5,90.6,,6/1/2021,19.7,6.9
1.2,131,,,3,17.8,,22.8,59.9,,6/1/2021,27.6,5.5
1.4,133,,,3.5,16.3,,22.5,69.5,,6/1/2021,28,5.8
1.4,135,,,4.4,13.3,,19.6,71.3,,6/1/2021,26.2,6.8
1.2,136,,,3.3,13.8,,20.5,71.4,,6/1/2021,26.9,6.2
0.8,137,,,2.4,14.6,,20.7,75.9,,6/1/2021,27.8,6.1
2,138,,,4.8,16.4,,20.8,74.4,,6/1/2021,25.3,6
1.7,140,,,4.7,15.1,,21.3,60.9,,6/1/2021,27,5.9
2.1,143,,,4,15.9,,22.8,57.6,,6/1/2021,29.7,5.7
1.4,146,,,3.3,17.6,,22.8,54,,6/1/2021,28.5,6.5
1.1,152,,,2.6,14.1,,20.3,64.1,,6/1/2021,25.8,4
1.1,155,,,3.5,14.2,,20.3,59.6,,6/1/2021,26.4,5.8
0.9,156,,,3.1,17.1,,23.5,51.3,,6/1/2021,29.6,5.1
1.9,159,,,3.8,16.6,,21.2,57.6,,6/1/2021,26.3,5.7
1.7,162,,,5.4,15.6,,21,72.5,,6/1/2021,27.6,6.7
2.9,165,,,5.6,17.9,,22.6,57.3,,6/1/2021,28.1,7.9
2,168,,,4.8,17.2,,21.3,60.8,,6/1/2021,25.7,6.1
4.6,169,,,7.6,16.1,,19.6,79,,6/1/2021,25.2,9.8
2.4,170,,,4.7,16.9,,21.2,64.5,,6/1/2021,25.9,7.2
3,172,,,6.6,17.5,,22.9,50.9,,6/1/2021,29.1,12.3
1.2,174,,,4,11.3,,19.7,69.3,,6/1/2021,28,6.3
1.5,177,,,4.4,14.5,,20.8,65.3,,6/1/2021,26.8,7.1
1.9,184,,,5.1,19,,22.9,65,,6/1/2021,27.4,8
4.3,185,,,7.2,18.3,,22.2,80.6,,6/1/2021,27.3,9.2
1.5,188,,,3.7,17.1,,20.8,87.4,,6/1/2021,24.1,5.2
1.3,189,,,2.3,19.6,,22.3,76.8,,6/1/2021,25,4
0.8,192,,,3.1,12,,20.7,66.3,,6/1/2021,28.7,5.4
1.3,201,2.3,,4.5,13.9,,17.5,86.5,,6/1/2021,21.3,9.9
1.1,202,0.3,,3.9,16.6,,20.4,80.5,,6/1/2021,25.3,6.5
1,203,0.4,,2.8,16.4,,21.1,78.8,,6/1/2021,26,5.6
1.1,211,2.5,,3.4,14.2,,17.6,84.6,,6/1/2021,23.6,7.1
1.1,212,0.8,,3.1,15,,19,84.1,,6/1/2021,24.6,5.6
1.4,216,,,3.8,12.1,,17.8,72.4,,6/1/2021,24.5,6.8
1.3,217,,,5.6,14,,18.6,76.4,,6/1/2021,25.1,10.1
1.1,221,0,,4.3,14.7,,19.6,75.6,,6/1/2021,25.7,6.8
1,226,,,3.5,14.4,,20.2,75.5,,6/1/2021,26.4,5.6
1.2,232,,,4.3,14.9,,20.3,75.6,,6/1/2021,26.4,6.3
1.3,235,,,3.5,14.6,,20.8,59.5,,6/1/2021,26,6.4
0.9,236,,,2.7,13.3,,21.1,67,,6/1/2021,28.3,5.9
1,238,,,3.1,13.8,,20.7,70.4,,6/1/2021,27.5,8
1.1,239,,,2.9,16.2,,21.3,64.5,,6/1/2021,27.2,4.5
1.3,243,,,4.2,16.4,,21.8,62.9,,6/1/2021,27.9,9
1,244,,,3.2,13.1,,20.3,67.1,,6/1/2021,27.9,5.6
1.4,245,,,5.2,15.6,,21.7,56.4,,6/1/2021,28.5,7.6
1.6,247,,,4.5,15.2,,22.2,60.1,,6/1/2021,29.3,6.7
1.1,248,,,4.2,12.5,,19.7,71.4,,6/1/2021,26.8,7.1
1.5,251,,,5,16,,22.4,55.3,,6/1/2021,29.6,8.9
1.5,252,,,4.3,16,,22,55.1,,6/1/2021,29.2,7
1.4,253,,,3.2,15.2,,21.3,62.9,,6/1/2021,27.9,5.9
1.4,254,,,4,13.9,,21.6,63.3,,6/1/2021,29.1,7.7
1,255,,,2.5,15.1,,22.2,63.3,,6/1/2021,29.3,4.6
1.8,257,,,4.3,15.1,,22.3,58.9,,6/1/2021,29.1,8.4
2.4,258,,,4.8,13.9,,21,64.5,,6/1/2021,27.6,5.9
1.4,259,,,3.2,15.1,,21.6,60.9,,6/1/2021,27.9,6.2
1.7,260,,,5.5,13.8,,20.8,62,,6/1/2021,27,7.8
2.7,261,,,6.1,17.5,,22.2,59.4,,6/1/2021,28.4,7.6
0.9,262,,,3.3,13.9,,20.6,62.5,,6/1/2021,27.4,5.1
1.2,263,,,3.3,12.5,,21.5,62.1,,6/1/2021,30,7.4
1,264,,,3.8,12.6,,20.7,66.8,,6/1/2021,29.6,5.8
0.9,266,,,2.7,15.4,,22.2,52.3,,6/1/2021,28.8,3.3
1.9,268,,,5.2,15.2,,21.9,63,,6/1/2021,26.7,9.2
1.1,271,,,3.8,11.2,,16.9,79.6,,6/1/2021,23,6.1
1.5,272,,,4.4,13.7,,19.8,77.1,,6/1/2021,26.4,7.3
1.2,273,,,2.9,14,,20,76.6,,6/1/2021,27.1,5
1.5,276,,,4,11.8,,19.4,75.4,,6/1/2021,27.5,7.3
1.7,277,,,3.7,13.6,,18.5,78.3,,6/1/2021,22.7,8
0.9,278,,,2.6,12.6,,20.4,75.1,,6/1/2021,27.9,5.2
0.8,279,,,1.9,15.1,,21.7,66.9,,6/1/2021,28.4,3.8
1,281,,,2.5,13,,20.9,70.1,,6/1/2021,28.6,5.2
1.6,283,,,3.8,13.2,,21,65.9,,6/1/2021,28.8,6.2
1.2,284,,,3,12.4,,20.7,69.6,,6/1/2021,28.7,5.1
0.8,285,,,2.5,13.5,,21.1,69.1,,6/1/2021,28.7,5.4
0.9,288,,,2.8,15.4,,22.3,59.1,,6/1/2021,29.8,4.8
1,289,,,3.2,12.7,,20.6,66,,6/1/2021,28.5,7.5
1.4,294,,,3.6,15.1,,21.3,58.9,,6/1/2021,27.1,6.9
1.1,295,,,2.6,14.5,,21.1,58.9,,6/1/2021,27.7,4.2
1.3,90,,,3.5,13.9,,17.1,90.9,,6/2/2021,21.3,5.5
1,93,,,2.8,14.6,,20.9,75.3,,6/2/2021,29.3,5.2
0.9,95,,,3,13.2,,21,77.3,,6/2/2021,28.8,6.2
0.9,98,,,4.5,13.8,,20.9,77,,6/2/2021,28.7,7.1
1.1,99,,,3.3,14.3,,20.6,77.1,,6/2/2021,27.9,5.7
1.2,100,,,4.1,11,,17.7,75.9,,6/2/2021,26.1,6.5
1.4,101,,,2.7,16.1,,21.6,71.4,,6/2/2021,29.8,4
4.4,102,,,8.4,15,,17.9,86.3,,6/2/2021,20.9,13
0.9,104,,,2.4,14.9,,18.5,85.1,,6/2/2021,23.1,3.9
1.3,105,,,2.8,17.1,,20.7,78.8,,6/2/2021,25.2,5.2
1.2,106,,,2.9,15.5,,17.9,88.9,,6/2/2021,21.9,5
2.1,108,,,4.5,16.6,,23.2,64.4,,6/2/2021,29.7,8.2
2,112,,,4.1,17.5,,22.4,56.3,,6/2/2021,27.4,6.7
0.9,114,,,2.4,15.7,,23.1,58.5,,6/2/2021,29.3,5.5
3.3,115,,,5.6,15.6,,19.7,78.6,,6/2/2021,24.1,8.8
1.5,119,,,3.8,16,,23.1,68.1,,6/2/2021,30,6
0.6,121,,,2.2,14.9,,21.6,63.9,,6/2/2021,30,4.9
1,127,,,2.7,15,,22.4,64.9,,6/2/2021,30,5.1
1.8,129,,,4.9,16.1,,23,61.6,,6/2/2021,29.2,6.5
2.1,130,,,4.5,15.7,,18.3,89.5,,6/2/2021,21.3,6.6
1.2,131,,,2.7,18.7,,24.9,53.8,,6/2/2021,30.2,5.5
1,133,,,2.5,18,,24.4,61.5,,6/2/2021,30.6,4.9
1.2,135,,,3.9,14.6,,20.8,67.3,,6/2/2021,28,6.9
0.9,136,,,2.2,16.7,,23,60.4,,6/2/2021,29.7,3.7
0.8,137,,,1.8,16.7,,22.8,68.6,,6/2/2021,30,4
2.2,138,,,4.6,19.3,,23.1,63.1,,6/2/2021,27.5,6.3
2,140,,,4.6,18,,23.6,60.1,,6/2/2021,30.4,6.3
1.4,143,,,3.1,18.2,,23.8,51.9,,6/2/2021,30.2,4.6
1.4,146,,,3.1,19,,24.4,54.1,,6/2/2021,30.2,5.9
1.1,152,,,2.4,17.5,,20.9,76.9,,6/2/2021,26.3,3.7
1.1,155,,,3.7,16.9,,21,61.6,,6/2/2021,27.6,5.6
1.4,156,,,4,19,,23.4,61,,6/2/2021,28.4,8
1.8,159,,,6.9,19.1,,21.4,64.5,,6/2/2021,25.6,8.2
